transaction_id,experiment_id,variant,click_id,click_date,transaction_date,booking_value,cancelled
TX000357,EXP001,Control,CLK007802,2026-08-01,2026-08-11,336.24,false
TX000358,EXP001,Control,CLK007832,2026-08-01,2026-08-04,343.74,0
TX000359,EXP001,Control,CLK007843,2026-08-01,2026-08-05,449.38,0
TX000360,EXP001,Control,CLK007863,2026-08-01,2026-08-04,623.8,false
TX000361,EXP001,Control,CLK007905,2026-08-01,2026-08-07,547.25,false
TX000362,EXP001,Control,CLK007934,2026-08-01,2026-08-06,398.19,0
TX000363,EXP001,Control,CLK007966,2026-08-01,2026-08-01,"1,210.79",0
TX000364,EXP001,Control,CLK008012,2026-08-01,2026-08-08,290.2,0
TX000365,EXP001,Control,CLK008029,2026-08-01,2026-08-09,432.02,0
TX000366,EXP001,Control,CLK008122,2026-08-01,2026-08-06,502.63,false
TX000367,EXP001,Control,CLK008127,2026-08-01,2026-08-08,1638.78,false
TX000368,EXP001,Control,CLK008141,2026-08-01,2026-08-09,1807.31,true
TX000369,EXP001,Control,CLK008149,2026-08-01,2026-08-05,,true
TX000370,EXP001,Control,CLK008177,2026-08-01,2026-08-08,331.83,false
TX000371,EXP001,Control,CLK008259,2026-08-01,2026-08-07,410.6,false
TX000372,EXP001,Control,CLK008260,2026-08-01,2026-08-01,422.01,0
TX000373,EXP001,Control,CLK008274,2026-08-01,2026-08-09,1145.02,0
TX000374,EXP001,Control,CLK008302,2026-08-01,2026-08-06,382.32,false
TX000375,EXP001,Control,CLK008309,2026-08-01,2026-08-01,720.27,0
TX000376,EXP001,Treatment,CLK008320,2026-08-01,2026-08-05,229.47,false
TX000377,EXP001,Treatment,CLK008434,2026-08-01,2026-08-02,818.15,true
TX000378,EXP001,Treatment,CLK008485,2026-08-01,2026-08-03,550.87,0
TX000379,EXP001,Treatment,CLK008489,2026-08-01,2026-08-01,298.78,false
TX000380,EXP001,Treatment,CLK008498,2026-08-01,2026-08-08,543.03,0
TX000381,EXP001,Treatment,CLK008509,2026-08-01,2026-08-02,367.32,false
TX000382,EXP001,Treatment,CLK008537,2026-08-01,2026-08-02,276.92,0
TX000383,EXP001,Treatment,CLK008555,2026-08-01,2026-08-03,2395.68,true
TX000384,EXP001,Treatment,CLK008555,2026-08-01,2026-08-08,554.26,false
TX000385,EXP001,Treatment,CLK008598,2026-08-01,2026-08-11,458.84,false
TX000386,EXP001,Treatment,CLK008633,2026-08-01,2026-08-03,550.44,0
TX000387,EXP001,Treatment,CLK008665,2026-08-01,2026-08-06,,false
TX000388,EXP001,Treatment,CLK008674,2026-08-01,2026-08-08,689.82,0
TX000389,EXP001,Treatment,CLK008686,2026-08-01,2026-08-05,757.76,false
TX000390,EXP001,Treatment,CLK008768,2026-08-01,2026-08-06,301.94,false
TX000391,EXP001,Treatment,CLK008793,2026-08-01,2026-08-09,596.12,false
TX000392,EXP001,Treatment,CLK008861,2026-08-01,2026-08-02,845.6,0
TX000393,EXP001,Treatment,CLK008910,2026-08-01,2026-08-03,571.54,false
TX000394,EXP001,Treatment,CLK008922,2026-08-01,2026-08-06,374.1,0
TX000395,EXP001,Treatment,CLK008933,2026-08-01,2026-08-09,882.39,false
TX000396,EXP001,Treatment,CLK008948,2026-08-01,2026-08-05,545.44,0
TX000397,EXP001,Treatment,CLK008948,2026-08-01,2026-08-09,259.45,false
TX000398,EXP001,Treatment,CLK008963,2026-08-01,2026-08-03,790.82,false
TX000399,EXP001,Treatment,CLK009075,2026-08-01,2026-08-11,315.47,0
TX000400,EXP001,Treatment,CLK009084,2026-08-01,2026-08-04,808.58,0
TX000401,EXP001,Treatment,CLK009084,2026-08-01,2026-08-08,194.27,false
TX000402,EXP001,Treatment,CLK009094,2026-08-01,2026-08-05,134.58,0
TX000403,EXP001,Treatment,CLK009102,2026-08-01,2026-08-07,336.39,0
TX000404,EXP001,Treatment,CLK009119,2026-08-01,2026-08-05,162.72,1
TX000405,EXP001,Treatment,CLK009198,2026-08-01,2026-08-04,348.83,true
TX000406,EXP001,Treatment,CLK009212,2026-08-01,2026-08-06,212.73,0
TX000407,EXP001,Treatment,CLK009222,2026-08-01,2026-08-05,309.04,1
TX000408,EXP001,Treatment,CLK009226,2026-08-01,2026-08-04,289.84,false
TX000409,EXP001,Treatment,CLK009239,2026-08-01,2026-08-08,236.96,0
TX000410,EXP001,Treatment,CLK009239,2026-08-01,2026-08-02,637.43,false
TX000411,EXP001,Treatment,CLK009242,2026-08-01,2026-08-11,647.6,0
TX000412,EXP001,Treatment,CLK009258,2026-08-01,2026-08-02,312.31,false
TX000413,EXP001,Treatment,CLK009259,2026-08-01,2026-08-03,850.1,0
TX000414,EXP001,Treatment,CLK009263,2026-08-01,2026-08-09,930.14,false
TX000415,EXP001,Treatment,CLK009274,2026-08-01,2026-08-08,384.56,false
TX000416,EXP001,Treatment,CLK009290,2026-08-01,2026-08-07,642.9,0
TX000417,EXP001,Treatment,CLK009376,2026-08-01,2026-08-02,725.09,false
TX000418,EXP001,Treatment,CLK009441,2026-08-01,2026-08-04,332.54,false
TX000419,EXP001,Treatment,CLK009491,2026-08-01,2026-08-08,194.13,0
TX000420,EXP001,Treatment,CLK009535,2026-08-01,2026-08-08,506.03,false
TX000421,EXP001,Treatment,CLK009542,2026-08-01,2026-08-06,298.02,false
TX000422,EXP001,Treatment,CLK009543,2026-08-01,2026-08-05,991.3,false
TX000423,EXP001,Treatment,CLK009547,2026-08-01,2026-08-06,663.02,0
TX000424,EXP001,Treatment,CLK009552,2026-08-01,2026-08-07,477.3,false
TX000425,EXP001,Treatment,CLK009606,2026-08-01,2026-08-02,1434.83,false
TX000426,EXP001,Treatment,CLK009637,2026-08-01,2026-08-02,646.24,0
TX000427,EXP001,Treatment,CLK009640,2026-08-01,2026-08-09,222.7,0
TX000428,EXP001,Treatment,CLK009644,2026-08-01,2026-08-03,245.59,false
TX000429,EXP001,Treatment,CLK009656,2026-08-01,2026-08-08,212.31,1
TX000430,EXP001,Treatment,CLK009661,2026-08-01,2026-08-09,1537.1,false
TX000431,EXP001,Treatment,CLK009790,2026-08-01,2026-08-02,120.7,true
TX000432,EXP001,Treatment,CLK009840,2026-08-01,2026-08-06,340.68,0
TX000433,EXP001,Treatment,CLK009876,2026-08-01,2026-08-09,311.62,0
TX000434,EXP001,Treatment,CLK009917,2026-08-01,2026-08-01,269.37,0
TX000435,EXP001,Treatment,CLK009927,2026-08-01,2026-08-01,,0
TX000436,EXP001,Treatment,CLK009953,2026-08-01,2026-08-11,1875.32,0
TX000437,EXP001,Treatment,CLK009993,2026-08-01,2026-08-06,859.86,0
TX000438,EXP001,Treatment,CLK010020,2026-08-01,2026-08-03,317.6,false
TX000439,EXP001,Treatment,CLK010024,2026-08-01,2026-08-08,540.71,true
TX000440,EXP001,Treatment,CLK010035,2026-08-01,2026-08-03,414.73,false
TX000441,EXP001,Treatment,CLK010047,2026-08-01,2026-08-03,209.81,false
TX000442,EXP001,Treatment,CLK010064,2026-08-01,2026-08-09,1173.94,false
TX000443,EXP001,Treatment,CLK010140,2026-08-01,2026-08-11,833.15,0
TX000444,EXP001,Treatment,CLK010184,2026-08-01,2026-08-02,468.55,0
TX000445,EXP001,Treatment,CLK010190,2026-08-01,2026-08-08,266.85,0
TX000446,EXP001,Treatment,CLK010192,2026-08-01,2026-08-04,489.4,false
TX000447,EXP001,Treatment,CLK010204,2026-08-01,2026-08-02,425.72,false
TX000448,EXP001,Treatment,CLK010240,2026-08-01,2026-08-07,191.45,false
TX000449,EXP001,Treatment,CLK010257,2026-08-01,2026-08-03,466.78,0
TX000450,EXP001,Treatment,CLK010272,2026-08-01,2026-08-09,936.71,false
TX000451,EXP001,Treatment,CLK010277,2026-08-01,2026-08-03,445.66,false
TX000452,EXP001,Treatment,CLK010294,2026-08-01,2026-08-11,932.31,0
TX000453,EXP001,Treatment,CLK010403,2026-08-01,2026-08-11,949.74,false
TX000454,EXP001,Treatment,CLK010449,2026-08-01,2026-08-09,298.27,0
TX000455,EXP001,Treatment,CLK010489,2026-08-01,2026-08-01,590.39,0
TX000456,EXP001,Treatment,CLK010540,2026-08-01,2026-08-03,657.41,false
TX000457,EXP001,Treatment,CLK010544,2026-08-01,2026-08-07,744.39,0
TX000458,EXP001,Treatment,CLK010560,2026-08-01,2026-08-04,816.99,0
TX000459,EXP001,Treatment,CLK010579,2026-08-01,2026-08-01,686.56,false
TX000460,EXP001,Treatment,CLK010615,2026-08-01,2026-08-09,329.07,0
TX000461,EXP001,Treatment,CLK010623,2026-08-01,2026-08-06,296.68,false
TX000462,EXP001,Treatment,CLK010639,2026-08-01,2026-08-09,653.29,0
TX000463,EXP001,Treatment,CLK010676,2026-08-01,2026-08-03,844.16,0
TX000464,EXP001,Treatment,CLK010741,2026-08-01,2026-08-09,732.33,false
TX000465,EXP001,Treatment,CLK010754,2026-08-01,2026-08-02,847.18,true
TX000466,EXP001,Treatment,CLK010797,2026-08-01,2026-08-09,47.93,0
TX000467,EXP001,Treatment,CLK010801,2026-08-01,2026-08-09,576.03,0
TX000468,EXP001,Treatment,CLK010823,2026-08-01,2026-08-03,900.63,0
TX000469,EXP001,Treatment,CLK010832,2026-08-01,2026-08-09,335.73,false
TX000470,EXP001,Treatment,CLK010841,2026-08-01,2026-08-02,814.48,1
TX000471,EXP001,Treatment,CLK010867,2026-08-01,2026-08-03,123.47,false
TX000472,EXP001,Treatment,CLK010908,2026-08-01,2026-08-02,438.91,0
TX000473,EXP001,Treatment,CLK010912,2026-08-01,2026-08-03,1256.89,0
TX000474,EXP001,Treatment,CLK010926,2026-08-01,2026-08-09,257.71,0
TX000475,EXP001,Treatment,CLK010927,2026-08-01,2026-08-02,330.73,0
TX000476,EXP001,Treatment,CLK010965,2026-08-01,2026-08-07,618.5,0
TX000477,EXP001,Treatment,CLK010968,2026-08-01,2026-08-01,857.8,0
TX000478,EXP001,Treatment,CLK011018,2026-08-01,2026-08-09,2022.48,false
TX000479,EXP001,Treatment,CLK011022,2026-08-01,2026-08-09,591.92,0
TX000480,EXP001,Treatment,CLK011025,2026-08-01,2026-08-02,,0
TX000481,EXP001,Treatment,CLK011048,2026-08-01,2026-08-07,,0
TX000482,EXP001,Treatment,CLK011061,2026-08-01,2026-08-04,366.51,false
TX000483,EXP001,Treatment,CLK011079,2026-08-01,2026-08-04,243.24,false
TX000484,EXP001,Treatment,CLK011086,2026-08-01,2026-08-03,369.62,false
TX000485,EXP001,Treatment,CLK011088,2026-08-01,2026-08-03,1062.0,false
TX000486,EXP001,Treatment,CLK011106,2026-08-01,2026-08-07,406.22,false
TX000487,EXP001,Treatment,CLK011128,2026-08-01,2026-08-02,977.98,0
TX000488,EXP001,Treatment,CLK011137,2026-08-01,2026-08-05,298.57,true
TX000489,EXP001,Treatment,CLK011139,2026-08-01,2026-08-02,129.45,0
TX000490,EXP001,Treatment,CLK011139,2026-08-01,2026-08-04,304.54,false
TX000491,EXP001,Treatment,CLK011150,2026-08-01,2026-08-03,323.94,false
TX000492,EXP001,Treatment,CLK011327,2026-08-01,2026-08-06,424.65,0
TX000493,EXP001,Treatment,CLK011357,2026-08-01,2026-08-04,183.53,0
TX000494,EXP001,Treatment,CLK011373,2026-08-01,2026-08-03,406.58,0
TX000495,EXP001,Treatment,CLK011385,2026-08-01,2026-08-11,1111.01,0
TX000496,EXP001,Treatment,CLK011391,2026-08-01,2026-08-09,215.43,0
TX000497,EXP001,Treatment,CLK011403,2026-08-01,2026-08-06,415.52,0
TX000498,EXP001,Treatment,CLK011449,2026-08-01,2026-08-11,1229.69,0
TX000499,EXP001,Treatment,CLK011457,2026-08-01,2026-08-02,1258.47,false
TX000500,EXP001,Treatment,CLK011495,2026-08-01,2026-08-03,193.42,true
TX000501,EXP001,Treatment,CLK011550,2026-08-01,2026-08-03,402.14,0
TX000502,EXP001,Treatment,CLK011572,2026-08-01,2026-08-03,574.82,false
TX000503,EXP001,Treatment,CLK011573,2026-08-01,2026-08-08,470.82,0
TX000504,EXP001,Treatment,CLK011596,2026-08-01,2026-08-07,307.46,0
TX000505,EXP001,Treatment,CLK011598,2026-08-01,2026-08-01,363.37,false
TX000506,EXP001,Treatment,CLK011598,2026-08-01,2026-08-03,279.64,0
TX000507,EXP001,Treatment,CLK011678,2026-08-01,2026-08-02,523.98,0
TX000508,EXP001,Treatment,CLK011714,2026-08-01,2026-08-04,812.82,0
TX000509,EXP001,Treatment,CLK011739,2026-08-01,2026-08-11,581.4,0
TX000510,EXP001,Treatment,CLK011758,2026-08-01,2026-08-03,1080.57,0
TX000511,EXP001,Treatment,CLK011771,2026-08-01,2026-08-04,273.53,0
TX000512,EXP001,Treatment,CLK011853,2026-08-01,2026-08-05,510.15,false
TX000513,EXP001,Treatment,CLK011861,2026-08-01,2026-08-03,567.08,0
TX000514,EXP001,Treatment,CLK011884,2026-08-01,2026-08-05,1283.38,false
TX000515,EXP001,Treatment,CLK011986,2026-08-01,2026-08-08,766.77,0
TX000516,EXP001,Treatment,CLK011993,2026-08-01,2026-08-03,120.69,0
TX000517,EXP001,Treatment,CLK011993,2026-08-01,2026-08-06,629.05,0
TX000518,EXP001,Treatment,CLK012006,2026-08-01,2026-08-08,279.7,false
TX000519,EXP001,Treatment,CLK012015,2026-08-01,2026-08-03,365.04,0
TX000520,EXP001,Treatment,CLK012020,2026-08-01,2026-08-03,657.21,false
TX000521,EXP001,Treatment,CLK012023,2026-08-01,2026-08-09,714.44,0
TX000522,EXP001,Treatment,CLK012077,2026-08-01,2026-08-03,180.55,0
TX000523,EXP001,Treatment,CLK012100,2026-08-01,2026-08-09,682.13,false
TX000524,EXP001,Treatment,CLK012113,2026-08-01,2026-08-08,560.61,false
TX000525,EXP001,Treatment,CLK012117,2026-08-01,2026-08-05,751.45,0
TX000526,EXP001,Treatment,CLK012178,2026-08-01,2026-08-08,109.53,0
TX000527,EXP001,Treatment,CLK012201,2026-08-01,2026-08-03,,0
TX000528,EXP001,Treatment,CLK012238,2026-08-01,2026-08-01,710.28,true
TX000529,EXP001,Treatment,CLK012240,2026-08-01,2026-08-01,526.31,1
TX000530,EXP001,Treatment,CLK012284,2026-08-01,2026-08-03,948.33,false
TX000531,EXP001,Treatment,CLK012314,2026-08-01,2026-08-11,176.05,0
TX000532,EXP001,Treatment,CLK012316,2026-08-01,2026-08-01,1005.65,false
TX000533,EXP001,Treatment,CLK012323,2026-08-01,2026-08-07,1039.04,0
TX000534,EXP001,Treatment,CLK012377,2026-08-01,2026-08-01,575.26,0
TX000535,EXP001,Treatment,CLK012382,2026-08-01,2026-08-08,408.68,false
TX000536,EXP001,Treatment,CLK012398,2026-08-01,2026-08-02,287.22,1
TX000537,EXP001,Treatment,CLK012431,2026-08-01,2026-08-02,869.04,false
TX000538,EXP001,Treatment,CLK012470,2026-08-01,2026-08-11,520.15,false
TX000539,EXP001,Treatment,CLK012472,2026-08-01,2026-08-03,500.34,false
TX000540,EXP001,Treatment,CLK012482,2026-08-01,2026-08-04,354.58,false
TX000541,EXP001,Treatment,CLK012485,2026-08-01,2026-08-03,211.35,0
TX000542,EXP001,Treatment,CLK012525,2026-08-01,2026-08-07,821.1,false
TX000543,EXP001,Treatment,CLK012546,2026-08-01,2026-08-09,259.43,false
TX000544,EXP001,Treatment,CLK012574,2026-08-01,2026-08-03,2288.61,false
TX000545,EXP001,Treatment,CLK012576,2026-08-01,2026-08-03,189.79,0
TX000546,EXP001,Treatment,CLK012580,2026-08-01,2026-08-03,392.08,false
TX000547,EXP001,Treatment,CLK012587,2026-08-01,2026-08-07,613.51,0
TX000548,EXP001,Treatment,CLK012611,2026-08-01,2026-08-03,671.18,false
TX000549,EXP001,Treatment,CLK012634,2026-08-01,2026-08-11,281.2,false
TX000550,EXP001,Treatment,CLK012647,2026-08-01,2026-08-08,748.38,0
TX000551,EXP001,Treatment,CLK012665,2026-08-01,2026-08-03,534.35,0
TX000552,EXP001,Treatment,CLK012681,2026-08-01,2026-08-02,1508.58,1
TX000553,EXP001,Treatment,CLK012702,2026-08-01,2026-08-06,287.69,1
TX000554,EXP001,Treatment,CLK012713,2026-08-01,2026-08-02,181.18,false
TX000555,EXP001,Treatment,CLK012747,2026-08-01,2026-08-02,202.9,false
TX000556,EXP001,Treatment,CLK012785,2026-08-01,2026-08-06,415.94,true
TX000557,EXP001,Treatment,CLK012802,2026-08-01,2026-08-02,841.84,false
TX000558,EXP001,Treatment,CLK012837,2026-08-01,2026-08-04,821.80,false
TX000559,EXP001,Treatment,CLK012870,2026-08-01,2026-08-07,969.47,false
TX000560,EXP001,Treatment,CLK012881,2026-08-01,2026-08-01,197.96,0
TX000561,EXP001,Treatment,CLK012909,2026-08-01,2026-08-01,831.94,false
TX000562,EXP001,Treatment,CLK012917,2026-08-01,2026-08-01,1068.69,0
TX000563,EXP001,Treatment,CLK012944,2026-08-01,2026-08-09,298.84,false
TX000564,EXP001,Treatment,CLK012953,2026-08-01,2026-08-02,839.93,false
TX000565,EXP001,Treatment,CLK012985,2026-08-01,2026-08-11,572.97,false
TX000566,EXP001,Treatment,CLK013001,2026-08-01,2026-08-02,605.72,0
TX000567,EXP001,Treatment,CLK013032,2026-08-01,2026-08-04,308.68,false
TX000568,EXP001,Treatment,CLK013035,2026-08-01,2026-08-01,216.9,false
TX000569,EXP001,Treatment,CLK013099,2026-08-01,2026-08-11,158.15,false
TX000570,EXP001,Treatment,CLK013102,2026-08-01,2026-08-01,729.92,true
TX000571,EXP001,Treatment,CLK013123,2026-08-01,2026-08-07,456.15,0
TX000572,EXP001,Treatment,CLK013144,2026-08-01,2026-08-05,791.35,0
TX000573,EXP001,Treatment,CLK013186,2026-08-01,2026-08-03,241.65,false
TX000574,EXP001,Treatment,CLK013186,2026-08-01,2026-08-09,388.69,false
TX000575,EXP001,Treatment,CLK013190,2026-08-01,2026-08-07,184.03,0
TX000576,EXP001,Treatment,CLK013195,2026-08-01,2026-08-07,469.47,0
TX000577,EXP001,Treatment,CLK013234,2026-08-01,2026-08-09,178.46,false
TX000578,EXP001,Treatment,CLK013304,2026-08-01,2026-08-06,389.28,false
TX000579,EXP001,Treatment,CLK013336,2026-08-01,2026-08-06,619.5,false
TX000580,EXP001,Treatment,CLK013344,2026-08-01,2026-08-09,505.07,true
TX000581,EXP001,Treatment,CLK013358,2026-08-01,2026-08-05,661.83,true
TX000582,EXP001,Treatment,CLK013362,2026-08-01,2026-08-07,270.55,0
TX000583,EXP001,Treatment,CLK013363,2026-08-01,2026-08-06,698.94,false
TX000584,EXP001,Treatment,CLK013370,2026-08-01,2026-08-01,383.75,0
TX000585,EXP001,Treatment,CLK013380,2026-08-01,2026-08-08,517.46,0
TX000586,EXP001,Treatment,CLK013391,2026-08-01,2026-08-03,824.9,0
TX000587,EXP001,Treatment,CLK013407,2026-08-01,2026-08-03,890.66,false
TX000588,EXP001,Treatment,CLK013410,2026-08-01,2026-08-01,766.09,0
TX000589,EXP001,Treatment,CLK013421,2026-08-01,2026-08-09,220.8,0
TX000590,EXP001,Treatment,CLK013444,2026-08-01,2026-08-03,315.86,false
TX000591,EXP001,Treatment,CLK013449,2026-08-01,2026-08-04,987.98,0
TX000592,EXP001,Treatment,CLK013464,2026-08-01,2026-08-11,607.3,false
TX000593,EXP001,Treatment,CLK013476,2026-08-01,2026-08-02,,0
TX000594,EXP001,Treatment,CLK013488,2026-08-01,2026-08-03,,false
TX000595,EXP001,Treatment,CLK013533,2026-08-01,2026-08-11,1569.09,0
TX000596,EXP001,Treatment,CLK013538,2026-08-01,2026-08-01,136.41,false
TX000597,EXP001,Treatment,CLK013547,2026-08-01,2026-08-02,1152.21,false
TX000598,EXP001,Treatment,CLK013552,2026-08-01,2026-08-08,716.82,false
TX000599,EXP001,Treatment,CLK013563,2026-08-01,2026-08-04,1019.53,false
TX000600,EXP001,Treatment,CLK013565,2026-08-01,2026-08-01,583.92,false
TX000601,EXP001,Treatment,CLK013574,2026-08-01,2026-08-07,287.09,false
TX000602,EXP001,Treatment,CLK013585,2026-08-01,2026-08-08,431.97,0
TX000603,EXP001,Treatment,CLK013601,2026-08-01,2026-08-08,1487.74,false
TX000604,EXP001,Treatment,CLK013647,2026-08-01,2026-08-07,755.84,0
TX000605,EXP001,Treatment,CLK013672,2026-08-01,2026-08-11,829.01,false
TX000606,EXP001,Treatment,CLK013687,2026-08-01,2026-08-07,365.5,0
TX000607,EXP001,Treatment,CLK013702,2026-08-01,2026-08-11,868.77,true
TX000608,EXP001,Treatment,CLK013713,2026-08-01,2026-08-09,259.52,false
TX000609,EXP001,Treatment,CLK013747,2026-08-01,2026-08-05,444.69,false
TX000610,EXP001,Treatment,CLK013783,2026-08-01,2026-08-08,355.23,0
TX000611,EXP001,Treatment,CLK013836,2026-08-01,2026-08-07,932.69,0
TX000612,EXP001,Treatment,CLK013837,2026-08-01,2026-08-06,950.99,0
TX000613,EXP001,Treatment,CLK013854,2026-08-01,2026-08-08,1199.64,true
TX000614,EXP001,Treatment,CLK013860,2026-08-01,2026-08-06,312.0,0
TX000615,EXP001,Treatment,CLK013881,2026-08-01,2026-08-06,1522.57,0
TX000616,EXP001,Treatment,CLK013889,2026-08-01,2026-08-01,257.72,false
TX000617,EXP001,Treatment,CLK013897,2026-08-01,2026-08-02,653.79,0
TX000618,EXP001,Treatment,CLK013951,2026-08-01,2026-08-11,185.12,true
TX000619,EXP001,Treatment,CLK013976,2026-08-01,2026-08-02,358.9,0
TX000620,EXP001,Treatment,CLK013980,2026-08-01,2026-08-03,275.46,1
TX000621,EXP001,Treatment,CLK014010,2026-08-01,2026-08-08,659.99,false
TX000622,EXP001,Treatment,CLK014030,2026-08-01,2026-08-08,253.64,1
TX000623,EXP001,Treatment,CLK014055,2026-08-01,2026-08-03,584.67,0
TX000624,EXP001,Treatment,CLK014110,2026-08-01,2026-08-11,206.44,0
TX000625,EXP001,Treatment,CLK014112,2026-08-01,2026-08-06,398.32,0
TX000626,EXP001,Treatment,CLK014117,2026-08-01,2026-08-02,751.38,false
TX000627,EXP001,Treatment,CLK014132,2026-08-01,2026-08-09,171.55,false
TX000628,EXP001,Treatment,CLK014196,2026-08-01,2026-08-03,191.16,false
TX000629,EXP001,Treatment,CLK014258,2026-08-01,2026-08-04,697.11,false
TX000630,EXP001,Treatment,CLK014296,2026-08-01,2026-08-02,646.27,0
TX000631,EXP001,Treatment,CLK014326,2026-08-01,2026-08-09,1738.39,false
TX000632,EXP001,Treatment,CLK014346,2026-08-01,2026-08-09,2486.88,1
TX000633,EXP001,Treatment,CLK014349,2026-08-01,2026-08-11,409.71,true
TX000634,EXP001,Treatment,CLK014352,2026-08-01,2026-08-01,267.33,true
TX000635,EXP001,Treatment,CLK014375,2026-08-01,2026-08-04,197.51,false
TX000636,EXP001,Treatment,CLK014391,2026-08-01,2026-08-03,697.75,0
TX000637,EXP001,Treatment,CLK014396,2026-08-01,2026-08-09,458.12,0
TX000638,EXP001,Treatment,CLK014397,2026-08-01,2026-08-03,938.57,0
TX000639,EXP001,Treatment,CLK014399,2026-08-01,2026-08-03,611.74,false
TX000640,EXP001,Treatment,CLK014530,2026-08-01,2026-08-11,605.43,false
TX000641,EXP001,Treatment,CLK014546,2026-08-01,2026-08-02,"1,628.96",0
TX000642,EXP001,Treatment,CLK014546,2026-08-01,2026-08-11,708.54,false
TX000643,EXP001,Treatment,CLK014549,2026-08-01,2026-08-03,532.57,false
TX000644,EXP001,Treatment,CLK014554,2026-08-01,2026-08-03,999.1,0
TX000645,EXP001,Treatment,CLK014591,2026-08-01,2026-08-05,458.4,false
TX000646,EXP001,Treatment,CLK014594,2026-08-01,2026-08-06,308.02,0
TX000647,EXP001,Treatment,CLK014625,2026-08-01,2026-08-09,505.32,false
TX000648,EXP001,Treatment,CLK014648,2026-08-01,2026-08-09,,false
TX000649,EXP001,Treatment,CLK014668,2026-08-01,2026-08-05,696.83,0
TX000650,EXP001,Treatment,CLK014685,2026-08-01,2026-08-04,135.99,0
TX000651,EXP001,Treatment,CLK014735,2026-08-01,2026-08-07,625.02,false
TX000652,EXP001,Treatment,CLK014743,2026-08-01,2026-08-03,187.64,false
TX000653,EXP001,Treatment,CLK014762,2026-08-01,2026-08-04,1793.71,false
TX000654,EXP001,Treatment,CLK014782,2026-08-01,2026-08-01,2511.82,false
TX000655,EXP001,Treatment,CLK014788,2026-08-01,2026-08-11,809.35,false
TX000656,EXP001,Treatment,CLK014789,2026-08-01,2026-08-07,826.25,true
TX000657,EXP001,Treatment,CLK014792,2026-08-01,2026-08-06,1551.75,0
TX000658,EXP001,Treatment,CLK014798,2026-08-01,2026-08-11,167.7,false
TX000659,EXP001,Treatment,CLK014810,2026-08-01,2026-08-05,792.59,0
TX000660,EXP001,Treatment,CLK014816,2026-08-01,2026-08-07,214.75,0
TX000661,EXP001,Treatment,CLK014835,2026-08-01,2026-08-03,,false
TX000662,EXP001,Treatment,CLK014839,2026-08-01,2026-08-09,4972.29,false
TX000663,EXP001,Treatment,CLK014874,2026-08-01,2026-08-08,281.53,0
